category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,LE80XZSN50DNCW1-E2,https://teko-com.ru/product/le80xzsn50dncw1-e2.html,/static/main/img/ind_LANBAO/263b8936895d32ae8c6089a6bdfb16f8-228x228.png,,По запросу,LANBAO,Невстраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,50.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSN50DNCW1-D,https://teko-com.ru/product/le80xzsn50dncw1-d.html,/static/main/img/ind_LANBAO/8525b72027a11b617ca09290d5515983-228x228.png,,По запросу,LANBAO,Невстраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,50.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF50DPRY-E2,https://teko-com.ru/product/le80xzsf50dpry-e2.html,/static/main/img/ind_LANBAO/a3864533026e955bc9bbd917c83f3845-228x228.png,,По запросу,LANBAO,Невстраиваемый,Общее применение,Прямоугольный,Разъём,40x80x104,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,50.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF50DPRY-D,https://teko-com.ru/product/le80xzsf50dpry-d.html,/static/main/img/ind_LANBAO/bc9c1a3ca4791c70e68f5428b038a22b-228x228.png,,По запросу,LANBAO,Невстраиваемый,Общее применение,Прямоугольный,Клеммы,40x80x104,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,50.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF50DNRY-E2,https://teko-com.ru/product/le80xzsf50dnry-e2.html,/static/main/img/ind_LANBAO/13721c9931a1561f477d695b2f9720a1-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,40x80x104,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,50.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF50DNRY-D,https://teko-com.ru/product/le80xzsf50dnry-d.html,/static/main/img/ind_LANBAO/0775bb6fc3a2c26db7e28274fb78f5e4-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x80x104,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,50.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPRW1-E2,https://teko-com.ru/product/le80xzsf40dprw1-e2.html,/static/main/img/ind_LANBAO/594eae6234a99144ad9de2944094c65c-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,PNP,10-30 [DC],NO и NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPRW1-D,https://teko-com.ru/product/le80xzsf40dprw1-d.html,/static/main/img/ind_LANBAO/8becf16ffa093d490168a5c748fcc00f-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,PNP,10-30 [DC],NO и NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPOW1-E2,https://teko-com.ru/product/le80xzsf40dpow1-e2.html,/static/main/img/ind_LANBAO/e3b33f27e6b7bf6a04d0c296a2f18b59-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPOW1-D,https://teko-com.ru/product/le80xzsf40dpow1-d.html,/static/main/img/ind_LANBAO/bf879c93299ce6dd752e2b4f8ecf976f-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPCW1-E2,https://teko-com.ru/product/le80xzsf40dpcw1-e2.html,/static/main/img/ind_LANBAO/5e5b20fc37717e8321b2838830f769f1-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DPCW1-D,https://teko-com.ru/product/le80xzsf40dpcw1-d.html,/static/main/img/ind_LANBAO/f435b279159fb424a907c3234a22f150-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DNRW1-E2,https://teko-com.ru/product/le80xzsf40dnrw1-e2.html,/static/main/img/ind_LANBAO/dcf262eaf860e3eb75647b9d9ab6de53-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DNRW1-D,https://teko-com.ru/product/le80xzsf40dnrw1-d.html,/static/main/img/ind_LANBAO/376ae3eabb184fd171e2fb08362dc942-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DNOW1-D,https://teko-com.ru/product/le80xzsf40dnow1-d.html,/static/main/img/ind_LANBAO/2e87897fc0a1268bd0fa0ea9a50788d8-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DNCW1-E2,https://teko-com.ru/product/le80xzsf40dncw1-e2.html,/static/main/img/ind_LANBAO/7a14d24f0ba153900d6b66356f2c3a40-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Разъём,80x40x104,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE80XZSF40DNCW1-D,https://teko-com.ru/product/le80xzsf40dncw1-d.html,/static/main/img/ind_LANBAO/33e4db3d160eb27428f27ef0e00c91a3-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,80x40x98,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,40.0,Есть,-40...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DPRY-D,https://teko-com.ru/product/le40xzsf25dpry-d.html,/static/main/img/ind_LANBAO/3064d9f3e90f782e59b1bd374f26ade7-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,PNP,10-30 [DC],NO и NC,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DPOY-D,https://teko-com.ru/product/le40xzsf25dpoy-d.html,/static/main/img/ind_LANBAO/cdcea98677b7f4240303129335aee191-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DPCY-D,https://teko-com.ru/product/le40xzsf25dpcy-d.html,/static/main/img/ind_LANBAO/d3a1fa79320efd84bc84dea4832be3b1-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DNRY-D,https://teko-com.ru/product/le40xzsf25dnry-d.html,/static/main/img/ind_LANBAO/7a92ba6e0a7c78b7494d00744414210f-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DNOY-D,https://teko-com.ru/product/le40xzsf25dnoy-d.html,/static/main/img/ind_LANBAO/00f24af9006b59b24db0b7f93dea574f-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LE40XZSF25DNCY-D,https://teko-com.ru/product/le40xzsf25dncy-d.html,/static/main/img/ind_LANBAO/ce0b87e0c3a29d86ff0f86be90c6024d-228x228.png,,По запросу,LANBAO,Встраиваемый,Общее применение,Прямоугольный,Клеммы,40x40x140,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,25.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DPOY-E1,https://teko-com.ru/product/lr6-5qbn04dpoy-e1.html,/static/main/img/ind_LANBAO/c04469e295bdfa5a061d07b338c80b40-228x228.png,3020,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DPOY,https://teko-com.ru/product/lr6-5qbn04dpoy.html,/static/main/img/ind_LANBAO/7633dc9f2f4246881523b0a5fadaf32f-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DPCY-E1,https://teko-com.ru/product/lr6-5qbn04dpcy-e1.html,/static/main/img/ind_LANBAO/198cbbe4a321aadab4e37231682a1a8b-228x228.png,3020,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DPCY,https://teko-com.ru/product/lr6-5qbn04dpcy.html,/static/main/img/ind_LANBAO/34f1055c9276a24b2cba9cc99e1d9a93-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DNOY-E1,https://teko-com.ru/product/lr6-5qbn04dnoy-e1.html,/static/main/img/ind_LANBAO/7dc3435eb71761c19206f696497c0850-228x228.png,3020,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DNOY,https://teko-com.ru/product/lr6-5qbn04dnoy.html,/static/main/img/ind_LANBAO/dd9f6c178454b679b3d5c36fb476c6ef-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DNCY-E1,https://teko-com.ru/product/lr6-5qbn04dncy-e1.html,/static/main/img/ind_LANBAO/c04469e295bdfa5a061d07b338c80b40-228x228.jpg,3020,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN04DNCY,https://teko-com.ru/product/lr6-5qbn04dncy.html,/static/main/img/ind_LANBAO/4e8f77a1212bb26f0f4fe0856b2355e8-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,4.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DPO-E1,https://teko-com.ru/product/lr6-5qbn02dpo-e1.html,/static/main/img/ind_LANBAO/71617c45d5f5dce317afaad24bbbbc26-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DPO,https://teko-com.ru/product/lr6-5qbn02dpo.html,/static/main/img/ind_LANBAO/f1330f28f1e55c903110d2890f4fbc03-228x228.png,2550,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DPC-E1,https://teko-com.ru/product/lr6-5qbn02dpc-e1.html,/static/main/img/ind_LANBAO/a8f759cdc4ed84a40ac92cffe2122902-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DPC,https://teko-com.ru/product/lr6-5qbn02dpc.html,/static/main/img/ind_LANBAO/857d15909deb1bf1e2069dfb2898b59b-228x228.png,2550,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DNO-E1,https://teko-com.ru/product/lr6-5qbn02dno-e1.html,/static/main/img/ind_LANBAO/7e876958db49ea9284d0c61fb23728fc-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DNO,https://teko-com.ru/product/lr6-5qbn02dno.html,/static/main/img/ind_LANBAO/9a1126d89ced047ec051fd35d749f1ab-228x228.png,2550,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DNC-E1,https://teko-com.ru/product/lr6-5qbn02dnc-e1.html,/static/main/img/ind_LANBAO/9db719c8803978ee5094a0ce1293d645-228x228.png,2790,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBN02DNC,https://teko-com.ru/product/lr6-5qbn02dnc.html,/static/main/img/ind_LANBAO/9485d399b3868d7f039fb4add2cb80a8-228x228.png,2550,По запросу,LANBAO,Невстраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DPO-E1,https://teko-com.ru/product/lr6-5qbf15dpo-e1.html,/static/main/img/ind_LANBAO/b460e9803b3a12a76a151d763a028735-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DPO,https://teko-com.ru/product/lr6-5qbf15dpo.html,/static/main/img/ind_LANBAO/ee722d81e72d75ab38130bfd240db2cb-228x228.png,2550,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DPC-E1,https://teko-com.ru/product/lr6-5qbf15dpc-e1.html,/static/main/img/ind_LANBAO/1d171f41458753878b93231b1ac548cb-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DPC,https://teko-com.ru/product/lr6-5qbf15dpc.html,/static/main/img/ind_LANBAO/34c2d301466b1f649c1f5380c14f67e5-228x228.png,2550,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DNO-E1,https://teko-com.ru/product/lr6-5qbf15dno-e1.html,/static/main/img/ind_LANBAO/c8a11c5ea3b40b090ba46a0be72088f4-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DNO,https://teko-com.ru/product/lr6-5qbf15dno.html,/static/main/img/ind_LANBAO/3e5fc24461e297755c6c8434232d989f-228x228.png,2550,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DNC-E1,https://teko-com.ru/product/lr6-5qbf15dnc-e1.html,/static/main/img/ind_LANBAO/11fc8a7b3682d5d6c53093ebb95a15f8-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF15DNC,https://teko-com.ru/product/lr6-5qbf15dnc.html,/static/main/img/ind_LANBAO/f1c2d7c6f1ff27f91bb730791e49c10c-228x228.png,2550,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NC,Нет,1.5,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DPOY-E1,https://teko-com.ru/product/lr6-5qbf02dpoy-e1.html,/static/main/img/ind_LANBAO/bccefdcfaf22c558cf4675581062b2ee-228x228.png,3020,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DPOY,https://teko-com.ru/product/lr6-5qbf02dpoy.html,/static/main/img/ind_LANBAO/33d3a552866b04cff8b83ce05e577293-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DPCY-E1,https://teko-com.ru/product/lr6-5qbf02dpcy-e1.html,/static/main/img/ind_LANBAO/040f4f47f2fe725ba3fdc6466b243b33-228x228.png,3020,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DPCY,https://teko-com.ru/product/lr6-5qbf02dpcy.html,/static/main/img/ind_LANBAO/f55d94e5fb3573d329f9b75382660a2a-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DNOY-E1,https://teko-com.ru/product/lr6-5qbf02dnoy-e1.html,/static/main/img/ind_LANBAO/53e999fbd081f3afa90982c136ca1adc-228x228.png,3020,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Разъём,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
Индуктивные датчики,Индуктивный датчик,LR6.5QBF02DNOY,https://teko-com.ru/product/lr6-5qbf02dnoy.html,/static/main/img/ind_LANBAO/af7e77dc94197752f675f700da837dc5-228x228.png,2790,По запросу,LANBAO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Нерж. сталь,IP 67,NPN,10-30 [DC],NO,Нет,2.0,Есть,-25...+70
